Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Macao SAR, China",MAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,6.072825003,4.404685437,-3.157024287,2.494650313,9.777715268,3.601966719,1.021231093,4.005173829,0.180278869,10.26251635,2.881174371,2.089814971,1.24907559,-2.304984444,-2.072983938,-6.183123139,-3.905837927,4.185068958,1.195500414,6.357249981,8.53462866,23.17008146,5.180121821,10.39805507,11.48480408,0.712581777,-1.333531908,21.91755215,18.69732154,7.037215884,8.772877997,-3.798214397,-22.92685231,-2.493560935,7.930232369,4.43968499,-4.371936736,-55.09057267,17.47372615
St. Martin (French part),MAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,7.10823372,6.980939033,5.518711857,1.967050346,2.880556722,-0.121674765,1.012598436,3.035327392,5.002036194,8.146276684,3.373888543,-0.418206703,2.066383041,0.90405771,-4.348345028,6.109130262,-1.199368873,3.824549052,3.540381148,6.91758453,-2.285517697,9.784897622,1.014205427,1.621400788,5.414277714,-3.697190388,-2.311258699,8.912122083,-6.836057668,10.67427546,-3.022729178,5.6810107,-0.333058607,0.532211791,5.890498676,1.779044944,4.641707807,3.465248713,1.905806981,6.141105843,2.173987144,4.543748365,2.885411146,2.434653381,3.809622432,1.592344639,3.107202493,17.46920437,3.022429876,-0.722002651,3.792277024,1.899445896,1.802657182,-8.172741448,6.790377381
Monaco,MCO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,3.774279429,3.475225995,5.64960842,3.812908186,-1.989138395,2.903792304,2.195781876,2.736003213,2.450016527,0.776612675,0.152995039,1.358768159,-0.294836514,-0.023086918,0.296422117,1.173949108,1.341610614,3.538646518,3.207838778,1.793986433,0.23844472,0.609533512,-1.648504886,1.466660492,1.374351355,0.355247278,1.44091883,2.728814454,2.710598874,3.682980562,2.253877057,1.207423717,1.306503439,2.72478491,2.196588477,6.23361843,15.10490698,0.543615916,-12.77554961,-0.291094423,4.582294912,-1.185598308,7.332355929,5.155828022,3.009249664,2.583664226,-3.430626846,5.999192023,6.891232044,-12.70112125,22.33551132
Moldova,MDA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.68841788,2.023687295,-6.50442971,-3.21641332,2.31558557,6.337532708,8.049932233,6.900611364,7.66608701,7.761886234,5.091668029,3.238946849,8.005391954,-5.881237741,7.206974588,5.879385195,-0.576700877,9.073075539,5.063665879,0.429158952,5.630274163,6.514568388,6.150253306,5.356014391,-6.357583276,14.81298608
Madagascar,MDG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.5563105,-0.34887283,-3.478943274,1.270732045,-3.042858424,-0.61766629,2.707309717,3.915536115,0.830102147,2.272999098,0.879971235,-4.221845539,-5.532062247,-1.034496004,-1.743635532,-5.924180499,-0.633108181,-5.496034004,6.677792801,-1.934038558,-12.33875992,-4.631183118,-1.887653274,-1.033305583,-1.62094635,-0.838868817,-1.631522215,0.488606528,1.09838952,0.125774233,-9.079976664,-1.849586017,-1.011340269,-3.137085707,-1.495978374,-1.0445042,0.455819395,0.700741708,1.504842321,1.329252744,2.851923162,-14.96403254,6.611220261,2.220747562,1.737859561,2.358459367,2.66174838,3.650496506,-6.722844842,-2.223525814,-1.226482205,0.238846839,-0.396484586,0.659691222,0.497287784,1.338346028,1.281905438,0.592066851,1.807532126,-9.414529773,1.909319693
Maldives,MDV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.555867002,6.303230399,5.627436197,4.528299359,2.229899344,-5.554023717,5.448063627,11.85871883,4.310949016,-14.51070152,23.15004886,4.160687191,5.664364977,-10.45927452,3.545595947,4.83660046,-0.947751727,3.750175003,3.20629856,-1.566407737,1.967739642,3.082105514,4.30030192,3.966321169,-34.77655892,39.83716018
Middle East & North Africa,MEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,12.7447473,1.255040868,-6.854878461,2.124594941,-1.042674407,-1.83057565,-6.897027268,-5.980243872,-3.636230866,-4.10749929,-1.99076653,-3.584204119,0.612290096,-0.220568701,9.257320408,1.305540975,1.983537437,-0.083118636,0.288344755,0.61548598,2.836615788,1.532306664,2.411528143,-0.105874048,4.56682575,-0.573543358,-0.419302387,3.113878003,5.746610866,2.818009018,3.4397681,2.755880544,2.122742386,-1.696534623,2.742147387,1.541718579,2.292242606,0.11865195,1.1367467,0.560076687,2.340631182,-0.14686739,0.256156693,-0.614454423,-4.93674521,3.144405665
Mexico,MEX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.715150814,1.298646228,4.594991723,8.245786588,3.581338994,2.632209062,2.431623403,5.912633025,0.140651623,3.167141922,0.546748746,4.902185723,4.570756505,2.586246572,2.598733437,1.376319438,0.385088789,5.793969245,6.623838778,6.438459835,6.129515856,-2.524299807,-5.392485809,1.42765865,0.301015177,-4.79851115,-0.020915331,-0.435148135,2.364572341,3.262383815,2.175301736,1.541296126,-0.006270426,2.961455844,-8.015167908,4.888150731,5.016207262,3.405938323,1.081584708,3.292692409,-1.928316581,-1.54819791,-0.051364985,2.404486778,0.855708709,3.0830097,0.953870185,-0.130355618,-6.449903052,3.732851948,2.193587578,2.204898981,0.02784915,1.580820663,2.094717824,1.474053227,1.015816185,1.227050123,-1.053918176,-8.654637261,4.136372212
Marshall Islands,MHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,0.737324634,10.9936394,-0.190178676,-9.926447937,19.73313738,5.222564213,3.927718267,-4.534571755,0.314873411,-2.052067052,4.994248071,3.994149347,3.974307147,6.373487641,-11.75792633,-7.910855441,-2.323034692,-2.484088362,0.625101334,6.455031746,3.583448966,-1.610459574,1.435444954,1.956560807,0.440950855,3.717279568,-7.265450176,4.104699456,5.770950386,0.530261694,0.159450105,5.397853075,0.709840089,4.19631619,4.297942638,5.913115346,6.908242472,13.96406274,1.131667361,4.392309105
Middle income,MIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.222603324,1.309511632,2.275688171,5.431561143,3.494786664,2.399234422,0.790162832,3.33015419,5.71261271,5.937495493,3.994344973,3.832198471,4.738708039,3.569476618,2.191056859,4.013932965,2.5822561,1.73866179,2.57676746,2.818132795,0.000545432,0.743736031,-0.141796743,2.846148518,2.495743979,1.994029191,2.742197799,2.087113341,1.121781294,0.175712205,-0.291749298,-0.066425362,1.741570724,1.734618935,2.219838173,3.851131722,3.624438201,1.083423578,2.350879652,4.406067379,2.327552736,3.396339631,4.691556271,6.351333231,5.973424205,6.949585578,7.650885656,4.67002435,1.994445597,6.687379827,5.108573458,4.271091628,4.136886649,3.72292465,3.254267784,3.411760328,4.029478522,3.80317557,2.952021189,-2.165063432,6.068386985
North Macedonia,MKD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.825798766,-5.701098666,-6.490163125,-1.042831546,-1.189790155,0.664419906,1.305718212,2.830100812,3.841473894,4.074050806,-3.473683221,2.233456599,1.888916172,4.376888549,4.502440294,4.963207732,6.299935135,5.29995031,-0.541943605,3.140817721,2.164144173,-0.577169123,2.776257712,3.456748396,3.717656603,2.735853223,0.983736425,2.795615119,3.886552146,-5.922295863,4.338770567
Mali,MLI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,2.228154104,-1.224109755,4.553193455,1.021057155,4.18844177,-3.105337232,-3.237887267,9.655045984,11.61464652,4.390638806,-3.380476415,8.17584296,-6.330816022,-0.65108279,-9.345890197,-0.349114892,-2.35022503,17.97200283,0.882171986,-1.785861395,5.605868651,2.317466457,-4.365187975,9.553611296,-5.15835942,1.045693973,1.586244117,-1.208023777,4.828302813,2.527942829,4.926313009,2.829985286,-2.92505023,11.94275813,-0.075353262,5.675366396,-1.703987426,3.070878165,1.258937886,0.13197525,1.387504193,1.449217496,1.946519231,-0.072193463,-3.688613712,-0.648802878,3.74263871,2.882860607,2.528448295,1.972295116,1.473176725,1.531457069,-4.29096596,-0.15090208
Malta,MLT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,2.437070257,5.925811178,4.232295007,10.11073417,18.68525676,16.42315246,11.74708387,10.01006096,9.376492786,5.933049982,2.554855453,0.113836738,-2.003414924,0.921302662,0.798852023,2.163795699,3.396064603,7.527756972,7.13131154,5.256597735,3.431026401,3.616450528,3.442436246,4.667594452,5.603712102,3.098243734,4.463409646,4.44456735,4.100967967,18.91200978,-1.914298305,1.803260637,3.392284021,-0.530713433,2.726392247,2.137687894,4.410574428,3.152237503,-1.875667725,5.0264286,0.041352277,3.186613201,4.002510924,5.505264991,7.023411341,1.041988501,7.928679799,2.525593531,1.834144745,-10.32917586,9.616240939
Myanmar,MMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,0.045846787,6.415350776,0.835563195,-0.16178718,0.183705571,-7.552305361,0.408270494,4.946575188,1.76484311,2.181766625,0.961897664,-1.404829097,0.157390536,2.687628663,3.107266859,3.954197065,4.16031152,3.787320073,4.553142797,5.093565694,4.039087215,2.960787841,2.538541206,1.835769269,-0.986606053,-4.208459202,-9.113691503,-5.786949712,1.677177746,-0.384199918,3.076300251,6.347096846,5.395604026,5.845725023,5.352353716,4.711716867,4.46907818,7.212540754,11.19202319,11.30310109,10.58456914,11.91709096,12.70059385,12.64834243,12.44966701,11.67059468,10.42728342,9.76483125,9.233248702,6.648716424,5.587392704,6.982301631,7.301181176,2.451780521,9.638069185,4.949194197,5.641937103,5.99733705,2.434131087,-18.48495937
Middle East & North Africa (excluding high income),MNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,3.824475772,5.685631356,7.577793987,8.735239351,5.967371349,5.187632921,10.63272812,2.917969187,3.531309538,-0.068963447,11.99145156,-2.647238408,-6.434853542,-5.297972259,-8.787634364,-3.252801947,9.247085792,2.152360442,-3.277584269,0.228547235,-5.029266184,-1.223836444,-2.678511807,-0.807901809,7.912907418,-3.545233103,2.746307843,-0.094712967,-0.06732181,0.896554105,4.357595404,1.869874923,4.639886252,2.549395281,3.988675164,0.702248717,1.247330422,0.445190584,5.741898012,2.521862687,3.140944487,4.128073583,1.766530951,0.685995386,3.240115247,-2.91325309,1.802842243,-1.519328037,0.729861181,-1.225605394,3.450598661,1.395123023,-0.045632817,-0.697448887,-4.478173279,3.007797306
Montenegro,MNE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.220750291,-9.151670806,3.27911916,0.693867402,1.496373122,2.074413797,4.241154432,4.026604843,8.43155401,6.662736076,7.032626846,-5.996977486,2.54625316,3.120074956,-2.80561175,3.447965787,1.68499388,3.332384578,2.925458009,4.704687527,5.102544398,4.096236943,-15.20847458,12.81476241
Mongolia,MNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,5.753303163,3.284894302,3.336719131,3.064631947,6.589527586,0.818318818,2.458746045,1.866830674,-5.003385605,-10.29732799,-10.7340495,-4.611123009,0.749860965,5.060652354,1.077038453,2.817601906,2.335517039,2.079768105,0.217912168,2.052426386,3.808667738,6.076081854,9.688471017,6.360770206,7.631553616,9.21557951,7.732594997,-2.483936688,4.955878,15.52034785,10.37252931,9.576792346,5.741883999,0.241383711,-0.681209926,3.368742244,5.430572573,3.366368425,-6.351240603,0.014148861
Northern Mariana Islands,MNP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.757283316,0.595458059,-9.069360845,-2.69153419,-2.229133624,-6.598961174,-13.27390018,6.961870699,-4.620922764,1.120796497,3.110271267,4.750104326,4.069818527,30.17490099,24.15164944,-18.66358708,-10.34772181,,
Mozambique,MOZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,2.957484911,-8.947978912,-17.51237886,-8.478129721,-1.021920451,-4.038583962,14.21344879,8.266977308,5.435362883,-0.638780469,2.931452386,-7.862044846,7.567182965,1.485507827,-2.212029769,7.850285937,8.32231747,7.323339575,9.026852228,-1.271759848,9.305045325,6.51869322,4.138949225,5.13467855,3.919474659,6.917796318,4.973131002,4.541872002,3.517267108,3.561834648,4.312923205,4.073266781,3.726877285,4.152585895,3.524583654,0.625697475,0.571469933,0.439919453,-0.596554736,-4.061613891,-0.504357259
Mauritania,MRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,-2.033334663,-4.710569718,24.07731446,12.79581792,-2.698890491,0.506068722,6.920882776,-1.767912259,8.656284708,-1.165913175,-3.65040598,-7.382010282,8.880816406,-7.908301522,5.377111816,-4.700421694,-3.335857755,1.802245541,0.408718262,0.450624939,-5.189991717,0.710190217,-6.042269718,0.010960833,2.671301229,-1.021771037,-1.202029895,2.141156621,-4.267974068,-1.18111904,-1.979015982,1.636115451,-6.33198465,6.814029398,3.706864418,-6.186917742,0.109209647,0.899578376,-6.570241932,-3.199567182,-0.769955527,4.642977928,2.484641991,6.195377661,15.68831613,-4.216302129,-2.791810344,-2.59179346,-0.286151376,1.075369447,1.256022431,1.177738198,1.555742268,2.62469076,-1.379893038,3.508415569,2.056475342,2.579174767,-3.465477977,-0.137867842
Mauritius,MUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,4.827831441,2.482728188,1.730491667,-11.56492513,4.324779863,4.215300289,-0.535170122,3.609222391,6.083876294,8.906236903,8.079466409,6.058719164,3.668090832,6.425944037,3.314166403,5.120444426,3.843627974,2.688328553,3.394776363,4.513432587,4.372417165,4.96251941,1.314748642,7.144715981,2.534262837,0.911910203,5.161670447,3.677809319,1.176699104,4.377586804,5.246496965,5.006539055,3.041100463,4.129198848,3.911001241,3.209499479,3.132851972,3.639149269,3.553327192,3.791115237,3.84428771,3.950023208,2.858298051,-14.59935513,3.677399763
Malawi,MWI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.110953676,-1.74190696,-3.783674996,0.172427055,10.87309113,10.50163996,4.659349696,-4.321152014,3.314850606,-1.959939135,13.34307021,3.535208761,-0.366501965,4.296060455,3.138510613,1.961438118,1.674491859,6.021321959,0.581081511,-3.409815017,-8.958329085,-1.492163362,-0.30715359,1.330729372,0.64771118,-3.80691214,-3.105360894,-2.229640444,-3.295834569,1.650917963,5.501818119,-9.933190171,8.175278356,-9.128934559,16.94793194,5.258804773,1.796577742,1.767698572,0.774662826,-0.734438234,-7.201513613,-0.765413107,3.051911263,2.673771009,0.481251452,1.805541333,6.537022647,4.586640134,5.225687233,3.82804604,1.893348314,-0.959692094,2.288338222,2.792948934,0.002403031,-0.263775657,1.234188303,1.625495537,2.656769068,-1.85159978,0.102880347
Malaysia,MYS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.386326188,3.232407175,4.146771074,2.29958023,4.663260663,4.939856471,1.235855527,5.34792624,2.382721885,3.468901392,7.46903424,6.866183755,9.06527808,5.714441442,-1.652249178,8.827027404,5.029514326,3.890866031,6.536864305,4.672016536,4.191508798,3.230576574,3.48804784,4.873810594,-3.78772037,-1.691488151,2.07967365,6.667700064,5.884423264,5.916252819,6.502994437,5.892190524,6.87576359,6.209063739,6.839216203,7.066876263,4.493721103,-9.743816697,3.489407143,6.123798091,-2.032856646,2.772073577,3.23580564,4.28032987,2.933685374,3.25134638,4.0106155,2.665386035,-3.443342806,5.552518522,3.611173397,3.780489334,3.044894403,4.373135962,3.527534436,2.933762254,4.325630335,3.472766705,3.124898885,-6.661137322,1.944118177
North America,NAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.588061041,4.449210068,2.866833009,4.295485499,5.023053808,5.212055661,1.32851536,3.697469519,2.060706444,-1.456483302,1.833324056,4.127468785,4.613260391,-1.489663177,-1.227106163,4.356706179,3.561515187,4.427129954,2.044730792,-1.236306521,1.511348106,-2.759183554,3.622899599,6.299984706,3.244412371,2.505572985,2.49607998,3.195825874,2.609971481,0.702624792,-1.426382413,2.115956526,1.428162645,2.772713515,1.485319208,2.583812286,3.218862847,3.259801568,3.65973726,3.030105656,0.017899158,0.842418817,1.83420346,2.834663275,2.509083788,1.781704725,1.048172485,-0.766202412,-3.502189496,1.859453638,0.912108058,1.453546203,1.139723654,1.55680334,1.788431412,0.839605415,1.601887201,2.298652597,1.694543077,-3.909413228,5.665790402
Namibia,NAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-0.194320724,-2.193563939,-4.443018552,-2.95267782,-2.413450922,1.546387745,0.226965583,-2.735406733,-4.477175494,-3.985963791,4.604503434,3.810908556,-4.718062949,-1.4435308,0.862302655,0.396139484,1.562590597,0.750222511,0.909031039,1.167402282,-0.852856889,3.00625105,2.775863071,10.88132097,1.303893632,5.79615006,4.067851327,1.287225303,-1.12835556,4.455584222,3.461548583,3.358859474,3.840189585,4.271919347,2.450710969,-1.71633794,-2.751013627,-0.668554293,-2.499398207,-9.604745951,0.990403649
New Caledonia,NCL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,-6.933650074,2.1240829,10.81745254,10.70935752,21.64219761,-0.134065369,-1.1329088,-13.27247652,10.55033056,5.293817407,1.15484898,0.401297454,8.602188936,-14.22383175,-1.502315212,-8.695057215,0.256409941,-3.97713279,-0.180284294,2.60553626,-2.824598283,3.62551671,32.00916654,8.839829799,1.174571017,2.230300235,-1.960593024,-2.0295478,-0.109355383,3.571062107,-1.455762363,0.055313046,-5.020937827,-0.997607643,0.177142842,,,,,,,,,,,,,,,,,,,,,
Niger,NER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.496391687,7.053380251,6.232746181,-2.776264158,3.846420456,-3.223045741,-2.716525749,-2.426522636,-8.087301972,0.259305775,2.873582161,-7.654390062,-19.22926907,5.903418659,-5.39504945,-2.057850019,4.785483005,10.23760789,3.98295546,-5.394511126,-3.205219029,-0.910224175,-6.735824858,-19.29171354,4.514451853,3.183177341,-2.902954938,3.671892528,-2.075904046,-4.309942061,-3.483411996,-1.12539563,-2.793211103,-1.366589184,-0.889755284,-3.213350179,-1.803149927,6.318123565,-3.564826076,-4.533605699,3.623725288,1.338057375,-1.347906202,-3.135822013,3.548889451,2.170619108,-0.545362453,3.846700363,-1.742225191,4.602067048,-1.406346266,6.415644393,1.36978213,2.68508978,0.471154424,1.729851533,1.058945166,3.226030307,2.026402986,-0.238156789,-2.302896272
Nigeria,NGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.834009744,1.954451077,6.30652789,2.729815775,2.638222175,-6.304550189,-17.50031001,-3.296209676,21.56855046,22.28859872,11.68828357,0.990043512,2.861422314,8.338877323,-7.781163332,5.994950063,2.949036296,-8.570210695,3.56501702,1.060704056,-15.6978583,-9.46806679,-13.12822814,-3.530019789,3.064911348,-2.526674823,0.574529214,4.593066668,-0.709919119,8.877000036,-2.1803679,2.023628588,-4.507149258,-4.310753168,-2.595600776,1.596032681,0.372520439,0.032473526,-1.941105544,2.317774899,3.146424685,12.27613907,4.495155885,6.345040729,3.609660614,3.238342571,3.741687355,3.899943183,5.130161876,5.081874854,2.437007237,1.403508779,3.83236618,3.552162299,0.076961617,-4.052706363,-1.709873092,-0.590389272,-0.263456378,-4.16205929,1.182828223
Nicaragua,NIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.295707755,7.577052115,7.545207587,8.338804628,6.206130492,0.134552587,3.643385303,-1.854785624,2.855932987,-1.885327562,0.00315173,-0.830409295,3.260894624,10.62695687,-3.236920114,1.9971518,5.115086621,-10.48602989,-28.44054481,1.793275105,2.437444356,-3.493341293,1.907739296,-3.974127617,-6.338520293,-3.303845482,-2.959683635,-14.44312174,-4.026285428,-2.378080149,-2.483575308,-1.878505484,-2.582747556,1.135449154,3.743641931,4.345238131,2.192005465,2.073202051,5.439379123,2.611272808,1.581981809,-0.515149335,1.287031676,4.07723808,2.973677376,2.738080253,3.621787094,1.976214952,-4.681984855,2.892373918,4.764208456,4.9403012,3.405350976,3.278722061,3.295991875,3.080188614,3.156768738,-4.712051831,-5.103263235,-3.126952139,8.819856485
Netherlands,NLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.014997573,5.332336874,2.236631337,6.836068175,7.161982015,1.408870388,4.093774101,5.316671613,5.204136994,4.833288749,3.083858425,2.492243202,4.575448997,2.631265356,-0.885417996,3.639544497,1.912635957,2.06633314,1.312405297,0.543128027,-1.461953032,-1.69259009,1.68361855,2.653403997,2.102934813,2.218131357,1.286515181,2.775043433,3.795569306,3.468277725,1.635054597,0.940014999,0.554249624,2.34216827,2.607973421,3.022303305,3.793381777,4.020502841,4.337374446,3.453538256,1.557458129,-0.42036774,-0.315789835,1.63118807,1.812699193,3.29494984,3.547359498,1.773356664,-4.161038495,0.824259853,1.078628274,-1.395919336,-0.424178694,1.059101254,1.508266184,1.649315547,2.304284733,1.764937264,1.289889121,-4.418555509,4.315704495
Norway,NOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.432493155,1.991245519,3.003259317,4.219393699,4.470367905,2.961201558,5.370915608,1.403879661,3.656641879,1.205350007,4.933926362,4.528126807,3.804257512,3.28031994,4.374523921,5.330219758,3.721429201,3.473600767,4.017607859,4.229298865,1.249296097,-0.13211298,3.629165276,5.753542344,5.237729582,3.671806783,1.278257279,-0.79045592,0.622056009,1.582220916,2.594687444,2.978306474,2.234977116,4.458953888,3.616194623,4.496926706,4.715263835,2.015205256,1.316706803,2.537301756,1.559548852,0.900636375,0.319967274,3.356838854,1.928840748,1.578419866,1.934064976,-0.76815344,-2.958585549,-0.54479433,-0.320026519,1.362984873,-0.180216051,0.826056236,0.957500763,0.18505968,1.500180926,0.453550486,0.067992626,-1.300000154,3.326892341
Nepal,NPL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.03059911,-0.071561642,-0.108267055,5.38135373,-3.227261562,4.826629377,-3.633058942,-1.467745771,2.230458804,0.365411325,-3.311370476,0.926623543,-2.594050104,4.067921798,-0.723684036,2.159571478,0.753555641,2.033172094,0.019048819,-4.585257074,5.836236544,1.383890347,-5.258215728,7.115664441,3.730635055,2.255047356,-0.464559963,5.427090994,2.017282818,2.120294862,3.650932409,1.233194852,1.089815961,5.597378886,1.098920323,3.116692311,2.945563389,1.043659223,2.510432735,4.399652804,3.134541938,-1.366341192,2.525547293,3.390143328,2.372369836,2.453080468,2.657916634,5.441961372,3.970721477,4.296893276,3.024199013,4.423887439,3.332856103,5.700533238,3.417884305,-0.471182005,7.731269075,6.401863287,5.451916541,-4.086568589,1.864680626
Nauru,NRU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.870535164,9.630002914,-22.65427375,22.50859666,9.197516058,11.02431403,9.550714772,9.646904704,27.55884475,23.71657907,1.432142916,1.289361596,-7.723838817,3.944289443,-1.714474118,-0.35364778,-0.090120694
New Zealand,NZL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,0.286072103,2.592595325,1.157036287,4.254030209,-0.068062796,2.094313636,3.890571738,0.989538678,2.730724536,0.104162875,-0.627311147,-0.318438668,-0.767406967,-5.768393218,0.046761924,5.185374685,3.730585732,3.200121041,1.988515973,0.719327208,-0.092958119,4.898454584,2.302279837,2.856419472,2.871931133,2.506867004,2.493646679,2.161017439,1.634570437,2.071982666,-1.947239582,-1.128572936,0.401460831,1.475074426,1.686306587,1.909382047,2.105283063,1.653420483,1.462776247,1.437253121,1.524290743,0.57930066,-3.406009042,3.058028016
OECD members,OED,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.901990279,4.17323824,3.915637388,5.013016262,4.086323519,4.640896152,3.120799483,4.821261003,4.053511426,1.626838737,2.370658566,4.187591021,4.902282106,-0.164392786,-0.833956633,3.847679563,2.813413616,3.476535965,2.925997983,0.198347738,1.121397373,-0.601877901,2.107588245,3.894711248,2.899868155,2.289445447,2.699175199,3.747726595,3.010103555,2.123749037,0.330200815,1.214857339,0.433344615,2.316019624,1.826440559,2.302353838,2.759573775,2.221317516,2.658820733,3.324432007,0.631958843,0.783629368,1.28912842,2.511659706,2.081931886,2.245114332,1.824935963,-0.363156166,-4.035267283,2.321955316,1.354270628,0.75966477,0.864914948,1.403079976,1.76217264,1.160013868,1.877306045,1.781272346,1.242586354,-4.747655847,5.193526813
Oman,OMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,2.826904854,62.34339437,77.51110225,22.54870694,10.99122515,-1.754589805,6.840587652,-16.67080472,7.645792238,19.29331031,15.14458108,-3.89582844,-8.613153571,-1.148390264,0.396232119,10.71801529,5.426591723,10.24316921,10.41636544,7.269066786,-4.368850092,-9.10234261,0.084233694,5.861684407,-5.149351622,0.99964772,3.496770932,1.608475391,0.866763903,3.112245608,1.307367993,4.351113932,1.10526505,-1.094690219,5.112373655,3.145227232,-2.294363742,-3.78700569,-0.236292802,0.602059373,3.501312332,2.64675892,6.350043702,4.282881719,-4.793398139,-7.531825013,-1.25807375,-2.522385747,-3.573368028,0.444638517,0.119161082,-2.871323812,-0.018356673,-1.163316683,-2.11716851,3.615164617
Other small states,OSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.275154028,2.724902026,2.729012414,7.146040888,3.65649801,8.146350308,6.906862288,4.448373868,-0.910950983,6.459946501,5.542612685,1.359382722,1.459292116,1.40439795,0.650267089,0.643235723,-0.73844462,0.423527355,0.540864248,-5.939492312,2.802723725
Pakistan,PAK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.494937795,2.094496945,6.125674927,4.957697612,7.673805395,3.089915912,2.640894601,4.376935176,2.668720146,8.322102222,-2.152156811,-1.816669331,4.106332712,0.623272128,1.186000345,2.006001303,0.762338883,4.670487814,0.249198303,5.818348808,3.25132238,2.221561385,2.965681287,1.797705947,4.138315668,1.834970708,2.74307172,3.920326229,1.479718397,1.070266491,1.721644174,4.91447308,-0.812757164,0.768829469,1.90928657,1.700962517,-1.912790951,-0.372285234,0.739013705,1.102322127,0.401431242,-0.031459517,3.486331857,5.169692809,4.244215049,3.699835752,2.6116655,-0.490588214,0.564734298,-0.656496931,0.60228723,1.662633011,2.804256529,3.209994306,3.382018952,4.263753957,3.05478922,4.532445206,0.862674222,-2.97029465,4.551848476
